draw_index,game_code,draw_date,draw_time,combination,sum,mean,minimum,maximum,span,even_count,odd_count,low_count,high_count,unique_values,adjacent_consecutive_pairs,shared_values_with_previous_draw
247,SL49,2025-08-14,21:00,19-22-28-34-36-48,187,31.167,19,48,29,5,1,2,4,6,0,1
248,SL49,2025-08-17,21:00,04-22-30-33-34-44,167,27.833,4,44,40,5,1,2,4,6,1,2
249,SL49,2025-08-19,21:00,12-15-17-21-27-30,122,20.333,12,30,18,2,4,4,2,6,0,1
250,SL49,2025-08-21,21:00,01-10-15-36-41-47,150,25,1,47,46,2,4,3,3,6,0,1
251,SL49,2025-08-24,21:00,08-15-24-43-45-46,181,30.167,8,46,38,3,3,3,3,6,1,1
252,SL49,2025-08-26,21:00,16-25-27-31-35-46,180,30,16,46,30,2,4,2,4,6,0,1
253,SL49,2025-08-28,21:00,06-14-16-17-22-49,124,20.667,6,49,43,4,2,5,1,6,1,1
254,SL49,2025-08-31,21:00,05-18-23-32-43-45,166,27.667,5,45,40,2,4,3,3,6,0,0
255,SL49,2025-09-02,21:00,07-11-16-21-31-38,124,20.667,7,38,31,2,4,4,2,6,0,0
256,SL49,2025-09-04,21:00,02-04-06-10-17-32,71,11.833,2,32,30,5,1,5,1,6,0,0
257,SL49,2025-09-07,21:00,05-10-21-26-45-49,156,26,5,49,44,2,4,3,3,6,0,1
258,SL49,2025-09-09,21:00,05-08-15-22-29-32,111,18.5,5,32,27,3,3,4,2,6,0,1
259,SL49,2025-09-11,21:00,02-11-24-28-44-45,154,25.667,2,45,43,4,2,3,3,6,1,0
260,SL49,2025-09-14,21:00,08-10-26-40-41-45,170,28.333,8,45,37,4,2,2,4,6,1,1
261,SL49,2025-09-16,21:00,33-34-37-41-46-48,239,39.833,33,48,15,3,3,0,6,6,1,1
262,SL49,2025-09-18,21:00,03-18-23-25-36-45,150,25,3,45,42,2,4,4,2,6,0,0
263,SL49,2025-09-21,21:00,03-07-27-35-40-46,158,26.333,3,46,43,2,4,2,4,6,0,1
264,SL49,2025-09-23,21:00,08-14-16-25-38-41,142,23.667,8,41,33,4,2,4,2,6,0,0
265,SL49,2025-09-25,21:00,06-07-25-27-31-46,142,23.667,6,46,40,2,4,3,3,6,1,1
266,SL49,2025-09-28,21:00,04-08-12-19-22-42,107,17.833,4,42,38,5,1,5,1,6,0,0
267,SL49,2025-09-30,21:00,02-08-21-23-44-45,143,23.833,2,45,43,3,3,4,2,6,1,1
268,SL49,2025-10-02,21:00,06-25-26-28-41-46,172,28.667,6,46,40,4,2,2,4,6,1,0
269,SL49,2025-10-05,21:00,07-13-14-16-21-42,113,18.833,7,42,35,3,3,5,1,6,1,0
270,SL49,2025-10-07,21:00,05-10-23-27-30-45,140,23.333,5,45,40,2,4,3,3,6,0,0
271,SL49,2025-10-09,21:00,08-10-20-22-36-48,144,24,8,48,40,6,0,4,2,6,0,1
272,SL49,2025-10-12,21:00,04-11-13-16-28-36,108,18,4,36,32,4,2,4,2,6,0,1
273,SL49,2025-10-14,21:00,01-26-32-38-41-49,187,31.167,1,49,48,3,3,1,5,6,0,0
274,SL49,2025-10-16,21:00,02-22-37-38-41-44,184,30.667,2,44,42,4,2,2,4,6,1,2
275,SL49,2025-10-19,21:00,10-26-28-29-39-42,174,29,10,42,32,4,2,1,5,6,1,0
276,SL49,2025-10-21,21:00,02-04-27-31-36-39,139,23.167,2,39,37,3,3,2,4,6,0,1
277,SL49,2025-10-23,21:00,04-14-22-25-26-40,131,21.833,4,40,36,5,1,4,2,6,1,1
278,SL49,2025-10-26,21:00,18-21-22-31-38-42,172,28.667,18,42,24,4,2,3,3,6,1,1
279,SL49,2025-10-28,21:00,07-12-23-28-37-48,155,25.833,7,48,41,3,3,3,3,6,0,0
280,SL49,2025-10-30,21:00,03-04-10-13-19-45,94,15.667,3,45,42,2,4,5,1,6,1,0
281,SL49,2025-11-02,21:00,24-26-33-36-37-45,201,33.5,24,45,21,3,3,1,5,6,1,1
282,SL49,2025-11-04,21:00,06-08-10-38-44-47,153,25.5,6,47,41,5,1,3,3,6,0,0
283,SL49,2025-11-06,21:00,01-11-16-41-47-48,164,27.333,1,48,47,2,4,3,3,6,1,1
284,SL49,2025-11-09,21:00,06-14-26-29-31-37,143,23.833,6,37,31,3,3,2,4,6,0,0
285,SL49,2025-11-11,21:00,04-05-12-14-20-25,80,13.333,4,25,21,4,2,6,0,6,1,1
286,SL49,2025-11-13,21:00,26-29-45-46-47-48,241,40.167,26,48,22,3,3,0,6,6,3,0
287,SL49,2025-11-16,21:00,01-07-17-32-34-38,129,21.5,1,38,37,3,3,3,3,6,0,0
288,SL49,2025-11-18,21:00,20-32-34-37-43-44,210,35,20,44,24,4,2,1,5,6,1,2
289,SL49,2025-11-20,21:00,09-19-28-40-43-49,188,31.333,9,49,40,2,4,2,4,6,0,1
290,SL49,2025-11-23,21:00,12-18-22-23-30-47,152,25.333,12,47,35,4,2,4,2,6,1,0
291,SL49,2025-11-25,21:00,07-13-16-18-27-49,130,21.667,7,49,42,2,4,4,2,6,0,1
292,SL49,2025-11-27,21:00,03-07-16-35-38-42,141,23.5,3,42,39,3,3,3,3,6,0,2
293,SL49,2025-11-30,21:00,03-06-07-10-21-32,79,13.167,3,32,29,3,3,5,1,6,1,2
294,SL49,2025-12-02,21:00,09-14-17-26-44-48,158,26.333,9,48,39,4,2,3,3,6,0,0
295,SL49,2025-12-04,21:00,16-24-26-28-35-44,173,28.833,16,44,28,5,1,2,4,6,0,2
296,SL49,2025-12-07,21:00,10-26-36-43-44-48,207,34.5,10,48,38,5,1,1,5,6,1,2
297,SL49,2025-12-09,21:00,01-09-30-32-34-42,148,24.667,1,42,41,4,2,2,4,6,0,0
298,SL49,2025-12-11,21:00,30-31-34-44-45-48,232,38.667,30,48,18,4,2,0,6,6,2,2
299,SL49,2025-12-14,21:00,09-36-37-42-43-45,212,35.333,9,45,36,2,4,1,5,6,2,1
300,SL49,2025-12-16,21:00,10-13-19-26-30-32,130,21.667,10,32,22,4,2,3,3,6,0,0
301,SL49,2025-12-18,21:00,07-17-21-25-32-45,147,24.5,7,45,38,1,5,4,2,6,0,1
302,SL49,2025-12-21,21:00,04-06-21-24-33-49,137,22.833,4,49,45,3,3,4,2,6,0,1
303,SL49,2025-12-23,21:00,04-10-12-16-27-41,110,18.333,4,41,37,4,2,4,2,6,0,1
304,SL49,2025-12-25,21:00,03-16-29-34-44-45,171,28.5,3,45,42,3,3,2,4,6,1,1
305,SL49,2025-12-28,21:00,01-14-18-21-34-39,127,21.167,1,39,38,3,3,4,2,6,0,1
306,SL49,2025-12-30,21:00,05-08-24-29-36-39,141,23.5,5,39,34,3,3,3,3,6,0,1
307,SL49,2026-01-01,21:00,18-19-21-23-30-41,152,25.333,18,41,23,2,4,4,2,6,1,0
308,SL49,2026-01-04,21:00,13-19-23-24-35-39,153,25.5,13,39,26,1,5,4,2,6,1,2
309,SL49,2026-01-06,21:00,05-18-27-33-36-48,167,27.833,5,48,43,3,3,2,4,6,0,0
310,SL49,2026-01-08,21:00,09-11-12-24-26-30,112,18.667,9,30,21,4,2,4,2,6,1,0
311,SL49,2026-01-11,21:00,12-22-26-30-32-36,158,26.333,12,36,24,6,0,2,4,6,0,3
312,SL49,2026-01-13,21:00,06-15-25-26-27-28,127,21.167,6,28,22,3,3,3,3,6,3,1
313,SL49,2026-01-15,21:00,05-10-11-14-15-24,79,13.167,5,24,19,3,3,6,0,6,2,1
314,SL49,2026-01-18,21:00,05-19-20-32-35-37,148,24.667,5,37,32,2,4,3,3,6,1,1
315,SL49,2026-01-20,21:00,02-03-04-05-15-23,52,8.667,2,23,21,2,4,6,0,6,3,1
316,SL49,2026-01-22,21:00,01-10-24-26-36-48,145,24.167,1,48,47,5,1,3,3,6,0,0
317,SL49,2026-01-25,21:00,03-23-26-31-42-44,169,28.167,3,44,41,3,3,2,4,6,0,1
318,SL49,2026-01-27,21:00,10-20-23-26-33-41,153,25.5,10,41,31,3,3,3,3,6,0,2
319,SL49,2026-01-29,21:00,05-07-10-15-31-34,102,17,5,34,29,2,4,4,2,6,0,1
320,SL49,2026-02-01,21:00,02-08-10-15-21-25,81,13.5,2,25,23,3,3,6,0,6,0,2
321,SL49,2026-02-03,21:00,02-07-12-15-18-39,93,15.5,2,39,37,3,3,5,1,6,0,2
322,SL49,2026-02-05,21:00,12-16-17-36-42-49,172,28.667,12,49,37,4,2,3,3,6,1,1
323,SL49,2026-02-08,21:00,04-09-11-14-34-39,111,18.5,4,39,35,3,3,4,2,6,0,0
324,SL49,2026-02-10,21:00,03-20-27-28-30-34,142,23.667,3,34,31,4,2,2,4,6,1,1
325,SL49,2026-02-12,21:00,02-21-24-36-37-40,160,26.667,2,40,38,4,2,3,3,6,1,0
326,SL49,2026-02-15,21:00,03-15-25-27-40-48,158,26.333,3,48,45,2,4,3,3,6,0,1
327,SL49,2026-02-17,21:00,15-17-26-40-45-49,192,32,15,49,34,2,4,2,4,6,0,2
328,SL49,2026-02-19,21:00,09-31-34-40-42-43,199,33.167,9,43,34,3,3,1,5,6,1,1
329,SL49,2026-02-22,21:00,02-05-14-16-17-43,97,16.167,2,43,41,3,3,5,1,6,1,1
330,SL49,2026-02-24,21:00,06-13-20-28-42-47,156,26,6,47,41,4,2,3,3,6,0,0
331,SL49,2026-02-26,21:00,13-22-26-30-44-46,181,30.167,13,46,33,5,1,2,4,6,0,1
332,SL49,2026-03-01,21:00,06-12-17-19-23-37,114,19,6,37,31,2,4,5,1,6,0,0
333,SL49,2026-03-03,21:00,02-08-13-29-41-44,137,22.833,2,44,42,3,3,3,3,6,0,0
334,SL49,2026-03-05,21:00,23-25-37-39-44-48,216,36,23,48,25,2,4,2,4,6,0,1
335,SL49,2026-03-08,21:00,07-13-14-15-26-32,107,17.833,7,32,25,3,3,4,2,6,2,0
336,SL49,2026-03-10,21:00,16-19-32-42-44-46,199,33.167,16,46,30,5,1,2,4,6,0,1
337,SL49,2026-03-12,21:00,01-03-10-34-38-41,127,21.167,1,41,40,3,3,3,3,6,0,0
338,SL49,2026-03-15,21:00,09-22-23-24-25-32,135,22.5,9,32,23,3,3,5,1,6,3,0
339,SL49,2026-03-17,21:00,09-22-25-33-37-44,170,28.333,9,44,35,2,4,3,3,6,0,3
340,SL49,2026-03-19,21:00,04-13-20-21-32-43,133,22.167,4,43,39,3,3,4,2,6,1,0
341,SL49,2026-03-22,21:00,10-16-31-32-45-47,181,30.167,10,47,37,3,3,2,4,6,1,1
342,SL49,2026-03-24,21:00,16-19-26-31-32-45,169,28.167,16,45,29,3,3,2,4,6,1,4
343,SL49,2026-03-26,21:00,02-04-19-25-33-46,129,21.5,2,46,44,3,3,4,2,6,0,1
344,SL49,2026-03-29,21:00,06-09-15-18-22-33,103,17.167,6,33,27,3,3,5,1,6,0,1
345,SL49,2026-03-31,21:00,08-17-18-22-28-42,135,22.5,8,42,34,5,1,4,2,6,1,2
346,SL49,2026-04-05,21:00,18-29-30-39-42-44,202,33.667,18,44,26,4,2,1,5,6,1,2
347,SL49,2026-04-07,21:00,04-25-28-36-44-46,183,30.5,4,46,42,5,1,2,4,6,0,1
348,SL49,2026-04-09,21:00,02-06-10-14-27-28,87,14.5,2,28,26,5,1,4,2,6,1,1
349,SL49,2026-04-12,21:00,07-26-29-43-48-49,202,33.667,7,49,42,2,4,1,5,6,1,0
350,SL49,2026-04-14,21:00,11-20-23-35-38-47,174,29,11,47,36,2,4,3,3,6,0,0
351,SL49,2026-04-16,21:00,09-24-27-31-34-35,160,26.667,9,35,26,2,4,2,4,6,1,1
352,SL49,2026-04-19,21:00,14-16-21-35-37-43,166,27.667,14,43,29,2,4,3,3,6,0,1
353,SL49,2026-04-21,21:00,10-13-19-36-43-45,166,27.667,10,45,35,2,4,3,3,6,0,1
354,SL49,2026-04-23,21:00,01-08-11-18-35-40,113,18.833,1,40,39,3,3,4,2,6,0,0
355,SL49,2026-04-26,21:00,01-09-33-34-44-48,169,28.167,1,48,47,3,3,2,4,6,1,1
356,SL49,2026-04-28,21:00,05-09-16-27-34-42,133,22.167,5,42,37,3,3,3,3,6,0,2
357,SL49,2026-04-30,21:00,23-24-40-41-42-46,216,36,23,46,23,4,2,2,4,6,3,1
358,SL49,2026-05-03,21:00,14-35-37-43-44-47,220,36.667,14,47,33,2,4,1,5,6,1,0
359,SL49,2026-05-05,21:00,03-06-08-31-44-49,141,23.5,3,49,46,3,3,3,3,6,0,1
360,SL49,2026-05-07,21:00,02-11-24-33-47-48,165,27.5,2,48,46,3,3,3,3,6,1,0
361,SL49,2026-05-10,21:00,03-04-11-14-16-38,86,14.333,3,38,35,4,2,5,1,6,1,1
362,SL49,2026-05-12,21:00,06-15-23-24-40-44,152,25.333,6,44,38,4,2,4,2,6,1,0
363,SL49,2026-05-14,21:00,04-12-19-24-25-43,127,21.167,4,43,39,3,3,5,1,6,1,1
364,SL49,2026-05-17,21:00,11-14-17-18-27-46,133,22.167,11,46,35,3,3,4,2,6,1,0
365,SL49,2026-05-19,21:00,04-05-14-35-44-49,151,25.167,4,49,45,3,3,3,3,6,1,1
366,SL49,2026-05-21,21:00,02-09-21-23-28-37,120,20,2,37,35,2,4,4,2,6,0,0
367,SL49,2026-05-24,21:00,04-09-12-13-24-33,95,15.833,4,33,29,3,3,5,1,6,1,1
368,SL49,2026-05-26,21:00,10-21-30-45-48-49,203,33.833,10,49,39,3,3,2,4,6,1,0
369,SL49,2026-05-28,21:00,01-17-29-39-40-47,173,28.833,1,47,46,1,5,2,4,6,1,0
370,SL49,2026-05-31,21:00,03-07-11-18-21-43,103,17.167,3,43,40,1,5,5,1,6,0,0
371,SL49,2026-06-02,21:00,05-08-14-27-36-40,130,21.667,5,40,35,4,2,3,3,6,0,0
372,SL49,2026-06-04,21:00,02-03-11-16-25-27,84,14,2,27,25,2,4,5,1,6,1,1
373,SL49,2026-06-07,21:00,25-31-33-41-42-44,216,36,25,44,19,2,4,1,5,6,1,1
374,SL49,2026-06-09,21:00,03-04-15-17-22-43,104,17.333,3,43,40,2,4,5,1,6,1,0
375,SL49,2026-06-11,21:00,08-13-14-21-24-40,120,20,8,40,32,4,2,5,1,6,1,0
376,SL49,2026-06-14,21:00,04-06-07-08-16-47,88,14.667,4,47,43,4,2,5,1,6,2,1
377,SL49,2026-06-16,21:00,02-17-20-28-33-36,136,22.667,2,36,34,4,2,3,3,6,0,0
378,SL49,2026-06-18,21:00,06-16-20-21-26-27,116,19.333,6,27,21,4,2,4,2,6,2,1
379,SL49,2026-06-21,21:00,13-24-27-33-42-44,183,30.5,13,44,31,3,3,2,4,6,0,1
380,SL49,2026-06-23,21:00,08-12-27-32-42-44,165,27.5,8,44,36,5,1,2,4,6,0,3
381,SL49,2026-06-25,21:00,15-19-25-36-46-49,190,31.667,15,49,34,2,4,3,3,6,0,0
382,SL49,2026-06-28,21:00,01-14-23-29-32-35,134,22.333,1,35,34,2,4,3,3,6,0,0
383,SL49,2026-06-30,21:00,05-10-22-26-44-47,154,25.667,5,47,42,4,2,3,3,6,0,0
384,SL49,2026-07-02,21:00,05-22-23-38-44-48,180,30,5,48,43,4,2,3,3,6,1,3
385,SL49,2026-07-05,21:00,02-14-15-33-34-40,138,23,2,40,38,4,2,3,3,6,2,0
386,SL49,2026-07-07,21:00,03-11-18-19-26-42,119,19.833,3,42,39,3,3,4,2,6,1,0
387,SL49,2026-07-09,21:00,10-16-21-23-36-44,150,25,10,44,34,4,2,4,2,6,0,0
388,SL49,2026-07-12,21:00,17-32-35-46-47-49,226,37.667,17,49,32,2,4,1,5,6,1,0
389,SL49,2026-07-14,21:00,11-17-18-22-36-37,141,23.5,11,37,26,3,3,4,2,6,2,1
390,SL49,2026-07-16,21:00,05-09-18-23-26-34,115,19.167,5,34,29,3,3,4,2,6,0,1
391,SL49,2026-07-19,21:00,02-15-25-28-37-41,148,24.667,2,41,39,2,4,3,3,6,0,0
392,SL49,2026-07-21,21:00,08-15-37-42-44-48,194,32.333,8,48,40,4,2,2,4,6,0,2
393,SL49,2026-07-23,21:00,01-11-26-36-38-39,151,25.167,1,39,38,3,3,2,4,6,1,0
394,SL49,2026-07-26,21:00,04-05-10-13-14-19,65,10.833,4,19,15,3,3,6,0,6,2,0
395,SL49,2026-07-28,21:00,05-13-15-21-37-40,131,21.833,5,40,35,1,5,4,2,6,0,2
396,SL49,2026-07-30,21:00,01-02-25-36-44-47,155,25.833,1,47,46,3,3,3,3,6,1,0
397,SL49,2026-08-02,21:00,01-07-16-23-35-37,119,19.833,1,37,36,1,5,4,2,6,0,1
398,SL49,2026-08-04,21:00,11-12-20-26-36-44,149,24.833,11,44,33,5,1,3,3,6,1,0
