triple,count,occurrence_count,draw_support_count,draw_support_pct
2>4>6,1,1,1,20.0
3>8>2,1,1,1,20.0
5>6>2,1,1,1,20.0
7>2>8,1,1,1,20.0
8>0>6,1,1,1,20.0
