draw_index,game_code,draw_date,draw_time,combination,sum,mean,minimum,maximum,span,even_count,odd_count,low_count,high_count,unique_values,adjacent_consecutive_pairs,shared_values_with_previous_draw
345,UL58,2026-03-31,21:00,07-09-26-29-36-58,165,27.5,7,58,51,3,3,4,2,6,0,1
346,UL58,2026-04-05,21:00,08-22-32-33-40-53,188,31.333,8,53,45,4,2,2,4,6,1,0
347,UL58,2026-04-07,21:00,10-15-17-31-43-50,166,27.667,10,50,40,2,4,3,3,6,0,0
348,UL58,2026-04-10,21:00,06-14-24-38-50-57,189,31.5,6,57,51,5,1,3,3,6,0,1
349,UL58,2026-04-12,21:00,02-08-21-31-34-42,138,23,2,42,40,4,2,3,3,6,0,0
350,UL58,2026-04-14,21:00,09-19-20-22-30-58,158,26.333,9,58,49,4,2,4,2,6,1,0
351,UL58,2026-04-17,21:00,20-24-26-28-36-52,186,31,20,52,32,6,0,4,2,6,0,1
352,UL58,2026-04-19,21:00,13-15-33-40-50-58,209,34.833,13,58,45,3,3,2,4,6,0,0
353,UL58,2026-04-21,21:00,03-05-34-40-43-58,183,30.5,3,58,55,3,3,2,4,6,0,2
354,UL58,2026-04-24,21:00,21-27-36-37-42-47,210,35,21,47,26,2,4,2,4,6,1,0
355,UL58,2026-04-26,21:00,29-39-45-48-55-56,272,45.333,29,56,27,2,4,1,5,6,1,0
356,UL58,2026-04-28,21:00,09-32-33-39-45-47,205,34.167,9,47,38,1,5,1,5,6,1,2
357,UL58,2026-05-01,21:00,05-16-29-37-45-53,185,30.833,5,53,48,1,5,3,3,6,0,1
358,UL58,2026-05-03,21:00,15-17-32-36-51-53,204,34,15,53,38,2,4,2,4,6,0,1
359,UL58,2026-05-05,21:00,01-16-25-26-43-58,169,28.167,1,58,57,3,3,4,2,6,1,0
360,UL58,2026-05-08,21:00,02-08-20-35-51-54,170,28.333,2,54,52,4,2,3,3,6,0,0
361,UL58,2026-05-10,21:00,08-21-31-45-52-54,211,35.167,8,54,46,3,3,2,4,6,0,2
362,UL58,2026-05-12,21:00,16-25-28-36-50-56,211,35.167,16,56,40,5,1,3,3,6,0,0
363,UL58,2026-05-15,21:00,01-02-14-15-38-47,117,19.5,1,47,46,3,3,4,2,6,2,0
364,UL58,2026-05-17,21:00,16-35-37-39-45-52,224,37.333,16,52,36,2,4,1,5,6,0,0
365,UL58,2026-05-19,21:00,06-09-14-26-38-48,141,23.5,6,48,42,5,1,4,2,6,0,0
366,UL58,2026-05-22,21:00,16-20-28-33-40-45,182,30.333,16,45,29,4,2,3,3,6,0,0
367,UL58,2026-05-24,21:00,12-14-20-21-50-57,174,29,12,57,45,4,2,4,2,6,1,1
368,UL58,2026-05-26,21:00,02-11-12-16-46-55,142,23.667,2,55,53,4,2,4,2,6,1,1
369,UL58,2026-05-29,21:00,05-20-21-37-43-47,173,28.833,5,47,42,1,5,3,3,6,1,0
370,UL58,2026-05-31,21:00,03-09-39-43-47-53,194,32.333,3,53,50,0,6,2,4,6,0,2
371,UL58,2026-06-02,21:00,04-12-20-36-39-41,152,25.333,4,41,37,4,2,3,3,6,0,1
372,UL58,2026-06-05,21:00,07-13-20-27-31-45,143,23.833,7,45,38,1,5,4,2,6,0,1
373,UL58,2026-06-07,21:00,01-04-22-45-51-53,176,29.333,1,53,52,2,4,3,3,6,0,1
374,UL58,2026-06-09,21:00,07-23-41-42-44-56,213,35.5,7,56,49,3,3,2,4,6,1,0
375,UL58,2026-06-12,21:00,09-10-27-29-40-53,168,28,9,53,44,2,4,4,2,6,1,0
376,UL58,2026-06-14,21:00,03-17-25-30-43-57,175,29.167,3,57,54,1,5,3,3,6,0,0
377,UL58,2026-06-16,21:00,05-08-26-48-51-55,193,32.167,5,55,50,3,3,3,3,6,0,0
378,UL58,2026-06-19,21:00,08-11-20-43-45-53,180,30,8,53,45,2,4,3,3,6,0,1
379,UL58,2026-06-21,21:00,05-11-15-17-39-45,132,22,5,45,40,0,6,4,2,6,0,2
380,UL58,2026-06-23,21:00,04-21-39-40-41-52,197,32.833,4,52,48,3,3,2,4,6,2,1
381,UL58,2026-06-26,21:00,07-44-51-53-54-57,266,44.333,7,57,50,2,4,1,5,6,1,0
382,UL58,2026-06-28,21:00,01-03-05-08-46-56,119,19.833,1,56,55,3,3,4,2,6,0,0
383,UL58,2026-06-30,21:00,11-14-43-52-54-58,232,38.667,11,58,47,4,2,2,4,6,0,0
384,UL58,2026-07-03,21:00,08-15-25-27-54-56,185,30.833,8,56,48,3,3,4,2,6,0,1
385,UL58,2026-07-05,21:00,16-33-38-46-47-49,229,38.167,16,49,33,3,3,1,5,6,1,0
386,UL58,2026-07-07,21:00,22-29-43-50-57-58,259,43.167,22,58,36,3,3,2,4,6,1,0
387,UL58,2026-07-10,21:00,02-18-35-41-46-58,200,33.333,2,58,56,4,2,2,4,6,0,1
388,UL58,2026-07-12,21:00,04-11-18-34-38-43,148,24.667,4,43,39,4,2,3,3,6,0,1
389,UL58,2026-07-14,21:00,01-17-23-34-48-58,181,30.167,1,58,57,3,3,3,3,6,0,1
390,UL58,2026-07-17,21:00,10-32-41-43-54-56,236,39.333,10,56,46,4,2,1,5,6,0,0
391,UL58,2026-07-19,21:00,01-08-09-15-19-33,85,14.167,1,33,32,1,5,5,1,6,1,0
392,UL58,2026-07-21,21:00,17-28-30-31-47-49,202,33.667,17,49,32,2,4,2,4,6,1,0
393,UL58,2026-07-24,21:00,05-10-26-36-47-54,178,29.667,5,54,49,4,2,3,3,6,0,1
394,UL58,2026-07-26,21:00,07-11-30-33-44-50,175,29.167,7,50,43,3,3,2,4,6,0,0
395,UL58,2026-07-28,21:00,07-30-32-34-48-55,206,34.333,7,55,48,4,2,1,5,6,0,2
396,UL58,2026-07-31,21:00,11-15-18-36-52-54,186,31,11,54,43,4,2,3,3,6,0,0
397,UL58,2026-08-02,21:00,09-23-24-35-38-41,170,28.333,9,41,32,2,4,3,3,6,1,0
398,UL58,2026-08-04,21:00,07-13-14-35-46-55,170,28.333,7,55,48,2,4,3,3,6,1,1
