draw_index,game_code,draw_date,draw_time,combination,sum,mean,minimum,maximum,span,even_count,odd_count,low_count,high_count,unique_values,adjacent_consecutive_pairs,shared_values_with_previous_draw
129,GL55,2024-10-23,21:00,01-05-11-20-39-47,123,20.5,1,47,46,1,5,4,2,6,0,1
130,GL55,2024-10-26,21:00,17-20-31-45-50-51,214,35.667,17,51,34,2,4,2,4,6,1,1
131,GL55,2024-10-28,21:00,06-12-14-35-39-48,154,25.667,6,48,42,4,2,3,3,6,0,0
132,GL55,2024-10-30,21:00,07-16-21-40-47-53,184,30.667,7,53,46,2,4,3,3,6,0,0
133,GL55,2024-11-02,21:00,10-12-26-48-50-52,198,33,10,52,42,6,0,3,3,6,0,0
134,GL55,2024-11-04,21:00,14-23-26-30-40-54,187,31.167,14,54,40,5,1,3,3,6,0,1
135,GL55,2024-11-06,21:00,02-03-04-23-35-42,109,18.167,2,42,40,3,3,4,2,6,2,1
136,GL55,2024-11-09,21:00,16-29-40-42-52-55,234,39,16,55,39,4,2,1,5,6,0,1
137,GL55,2024-11-27,21:00,08-17-18-25-34-41,143,23.833,8,41,33,3,3,4,2,6,1,0
138,GL55,2024-11-30,21:00,01-08-38-40-50-53,190,31.667,1,53,52,4,2,2,4,6,0,1
139,GL55,2024-12-02,21:00,05-09-16-18-20-41,109,18.167,5,41,36,3,3,5,1,6,0,0
140,GL55,2024-12-04,21:00,01-02-09-18-32-37,99,16.5,1,37,36,3,3,4,2,6,1,2
141,GL55,2024-12-07,21:00,15-18-20-33-41-43,170,28.333,15,43,28,2,4,3,3,6,0,1
142,GL55,2024-12-09,21:00,11-12-30-42-47-54,196,32.667,11,54,43,4,2,2,4,6,1,0
143,GL55,2024-12-11,21:00,01-08-16-17-41-42,125,20.833,1,42,41,3,3,4,2,6,2,1
144,GL55,2024-12-14,21:00,10-27-34-35-42-49,197,32.833,10,49,39,3,3,2,4,6,1,1
145,GL55,2024-12-16,21:00,10-15-21-40-54-55,195,32.5,10,55,45,3,3,3,3,6,1,1
146,GL55,2024-12-18,21:00,07-31-39-42-48-55,222,37,7,55,48,2,4,1,5,6,0,1
147,GL55,2024-12-21,21:00,08-25-26-46-48-53,206,34.333,8,53,45,4,2,3,3,6,1,1
148,GL55,2024-12-23,21:00,10-14-22-24-41-52,163,27.167,10,52,42,5,1,4,2,6,0,0
149,GL55,2024-12-25,21:00,03-15-16-33-38-47,152,25.333,3,47,44,2,4,3,3,6,1,0
150,GL55,2024-12-28,21:00,03-23-33-45-46-48,198,33,3,48,45,2,4,2,4,6,1,2
151,GL55,2024-12-30,21:00,17-20-26-45-52-54,214,35.667,17,54,37,4,2,3,3,6,0,1
152,GL55,2025-01-01,21:00,38-42-44-45-50-55,274,45.667,38,55,17,4,2,0,6,6,1,1
153,GL55,2025-01-04,21:00,01-20-31-35-43-49,179,29.833,1,49,48,1,5,2,4,6,0,0
154,GL55,2025-01-06,21:00,10-11-21-23-27-38,130,21.667,10,38,28,2,4,5,1,6,1,0
155,GL55,2025-01-08,21:00,03-09-13-21-24-31,101,16.833,3,31,28,1,5,5,1,6,0,1
156,GL55,2025-01-11,21:00,06-18-22-25-28-44,143,23.833,6,44,38,5,1,5,1,6,0,0
157,GL55,2025-01-13,21:00,03-05-09-14-15-45,91,15.167,3,45,42,1,5,5,1,6,1,0
158,GL55,2025-01-15,21:00,13-20-21-31-32-50,167,27.833,13,50,37,3,3,3,3,6,2,0
159,GL55,2025-01-18,21:00,04-07-13-22-34-51,131,21.833,4,51,47,3,3,4,2,6,0,1
160,GL55,2025-01-20,21:00,02-21-28-32-40-47,170,28.333,2,47,45,4,2,3,3,6,0,0
161,GL55,2025-01-22,21:00,02-22-33-34-49-52,192,32,2,52,50,4,2,2,4,6,1,1
162,GL55,2025-01-25,21:00,03-22-23-30-32-45,155,25.833,3,45,42,3,3,3,3,6,1,1
163,GL55,2025-01-27,21:00,10-20-26-47-48-55,206,34.333,10,55,45,4,2,3,3,6,1,0
164,GL55,2025-01-29,21:00,17-27-29-30-43-48,194,32.333,17,48,31,2,4,2,4,6,1,1
165,GL55,2025-02-01,21:00,01-16-21-33-38-51,160,26.667,1,51,50,2,4,3,3,6,0,0
166,GL55,2025-02-03,21:00,01-02-18-19-35-48,123,20.5,1,48,47,3,3,4,2,6,2,1
167,GL55,2025-02-05,21:00,06-14-24-33-39-43,159,26.5,6,43,37,3,3,3,3,6,0,0
168,GL55,2025-02-08,21:00,07-20-31-36-37-49,180,30,7,49,42,2,4,2,4,6,1,0
169,GL55,2025-02-10,21:00,06-22-24-31-50-53,186,31,6,53,47,4,2,3,3,6,0,1
170,GL55,2025-02-12,21:00,07-09-32-43-47-54,192,32,7,54,47,2,4,2,4,6,0,0
171,GL55,2025-02-15,21:00,10-29-32-44-46-53,214,35.667,10,53,43,4,2,1,5,6,0,1
172,GL55,2025-02-17,21:00,10-11-41-45-49-54,210,35,10,54,44,2,4,2,4,6,1,1
173,GL55,2025-02-19,21:00,15-21-22-37-49-55,199,33.167,15,55,40,1,5,3,3,6,1,1
174,GL55,2025-02-22,21:00,04-23-31-33-45-47,183,30.5,4,47,43,1,5,2,4,6,0,0
175,GL55,2025-02-24,21:00,06-11-13-28-43-53,154,25.667,6,53,47,2,4,4,2,6,0,0
176,GL55,2025-02-26,21:00,14-22-28-34-51-53,202,33.667,14,53,39,4,2,3,3,6,0,2
177,GL55,2025-03-01,21:00,04-31-41-43-44-51,214,35.667,4,51,47,2,4,1,5,6,1,1
178,GL55,2025-03-03,21:00,02-04-11-28-46-49,140,23.333,2,49,47,4,2,4,2,6,0,1
179,GL55,2025-03-05,21:00,03-13-17-30-48-49,160,26.667,3,49,46,2,4,3,3,6,1,1
180,GL55,2025-03-08,21:00,23-30-33-41-42-55,224,37.333,23,55,32,2,4,1,5,6,1,1
181,GL55,2025-03-10,21:00,01-08-09-13-20-34,85,14.167,1,34,33,3,3,5,1,6,1,0
182,GL55,2025-03-12,21:00,07-09-13-17-24-35,105,17.5,7,35,28,1,5,5,1,6,0,2
183,GL55,2025-03-15,21:00,19-32-34-37-39-54,215,35.833,19,54,35,3,3,1,5,6,0,0
184,GL55,2025-03-17,21:00,06-12-34-41-44-50,187,31.167,6,50,44,5,1,2,4,6,0,1
185,GL55,2025-03-19,21:00,04-16-25-36-37-38,156,26,4,38,34,4,2,3,3,6,2,0
186,GL55,2025-03-22,21:00,04-12-24-29-32-40,141,23.5,4,40,36,5,1,3,3,6,0,1
187,GL55,2025-03-24,21:00,03-21-27-29-30-38,148,24.667,3,38,35,2,4,3,3,6,1,1
188,GL55,2025-03-26,21:00,19-21-33-43-44-52,212,35.333,19,52,33,2,4,2,4,6,1,1
189,GL55,2025-03-29,21:00,16-30-34-44-54-55,233,38.833,16,55,39,5,1,1,5,6,1,1
190,GL55,2025-03-31,21:00,08-11-29-42-45-50,185,30.833,8,50,42,3,3,2,4,6,0,0
191,GL55,2025-04-02,21:00,05-08-20-24-25-52,134,22.333,5,52,47,4,2,5,1,6,1,1
192,GL55,2025-04-05,21:00,09-10-20-36-38-55,168,28,9,55,46,4,2,3,3,6,1,1
193,GL55,2025-04-07,21:00,14-34-35-47-50-55,235,39.167,14,55,41,3,3,1,5,6,1,1
194,GL55,2025-04-09,21:00,13-16-19-31-36-45,160,26.667,13,45,32,2,4,3,3,6,0,0
195,GL55,2025-04-12,21:00,10-13-44-45-47-50,209,34.833,10,50,40,3,3,2,4,6,1,2
196,GL55,2025-04-14,21:00,14-41-46-47-49-51,248,41.333,14,51,37,2,4,1,5,6,1,1
197,GL55,2025-04-16,21:00,08-23-28-43-52-54,208,34.667,8,54,46,4,2,3,3,6,0,0
198,GL55,2025-04-21,21:00,03-07-09-26-30-50,125,20.833,3,50,47,3,3,4,2,6,0,0
199,GL55,2025-04-23,21:00,10-11-13-18-34-38,124,20.667,10,38,28,4,2,4,2,6,1,0
200,GL55,2025-04-26,21:00,06-11-36-42-47-53,195,32.5,6,53,47,3,3,2,4,6,0,1
201,GL55,2025-04-28,21:00,26-28-30-34-37-41,196,32.667,26,41,15,4,2,2,4,6,0,0
202,GL55,2025-04-30,21:00,19-27-43-44-48-55,236,39.333,19,55,36,2,4,2,4,6,1,0
203,GL55,2025-05-03,21:00,02-19-22-35-37-42,157,26.167,2,42,40,3,3,3,3,6,0,1
204,GL55,2025-05-05,21:00,01-23-24-27-31-53,159,26.5,1,53,52,1,5,4,2,6,1,0
205,GL55,2025-05-07,21:00,20-22-24-34-43-52,195,32.5,20,52,32,5,1,3,3,6,0,1
206,GL55,2025-05-10,21:00,09-28-31-40-42-51,201,33.5,9,51,42,3,3,2,4,6,0,0
207,GL55,2025-05-12,21:00,04-10-26-30-43-45,158,26.333,4,45,41,4,2,3,3,6,0,0
208,GL55,2025-05-14,21:00,04-17-21-25-42-51,160,26.667,4,51,47,2,4,4,2,6,0,1
209,GL55,2025-05-17,21:00,02-28-29-30-42-43,174,29,2,43,41,4,2,2,4,6,3,1
210,GL55,2025-05-19,21:00,20-23-28-31-33-51,186,31,20,51,31,2,4,3,3,6,0,1
211,GL55,2025-05-21,21:00,07-08-24-27-29-43,138,23,7,43,36,2,4,4,2,6,1,0
212,GL55,2025-05-24,21:00,02-07-16-21-27-49,122,20.333,2,49,47,2,4,5,1,6,0,2
