draw_index,game_code,draw_date,draw_time,combination,sum,mean,minimum,maximum,span,even_count,odd_count,low_count,high_count,unique_values,adjacent_consecutive_pairs,shared_values_with_previous_draw
121,3DL-2PM,2024-02-03,14:00,851,14,4.667,1,8,7,1,2,1,2,3,0,1
122,3DL-5PM,2024-02-03,17:00,372,12,4,2,7,5,1,2,2,1,3,0,0
123,3DL-9PM,2024-02-03,21:00,013,4,1.333,0,3,3,1,2,3,0,3,1,1
124,3DL-2PM,2024-02-04,14:00,070,7,2.333,0,7,7,2,1,2,1,2,0,1
125,3DL-5PM,2024-02-04,17:00,230,5,1.667,0,3,3,2,1,3,0,3,1,1
126,3DL-9PM,2024-02-04,21:00,048,12,4,0,8,8,3,0,2,1,3,0,1
127,3DL-2PM,2024-02-05,14:00,196,16,5.333,1,9,8,1,2,1,2,3,0,0
128,3DL-5PM,2024-02-05,17:00,285,15,5,2,8,6,2,1,1,2,3,0,0
129,3DL-9PM,2024-02-05,21:00,275,14,4.667,2,7,5,1,2,1,2,3,0,2
130,3DL-2PM,2024-02-06,14:00,356,14,4.667,3,6,3,1,2,1,2,3,1,1
131,3DL-5PM,2024-02-06,17:00,488,20,6.667,4,8,4,3,0,1,2,2,0,0
132,3DL-9PM,2024-02-06,21:00,675,18,6,5,7,2,1,2,0,3,3,1,0
133,3DL-2PM,2024-02-07,14:00,020,2,0.667,0,2,2,3,0,3,0,2,0,0
134,3DL-5PM,2024-02-07,17:00,103,4,1.333,0,3,3,1,2,3,0,3,1,1
135,3DL-9PM,2024-02-07,21:00,753,15,5,3,7,4,0,3,1,2,3,0,1
136,3DL-2PM,2024-02-08,14:00,301,4,1.333,0,3,3,1,2,3,0,3,1,1
137,3DL-5PM,2024-02-08,17:00,389,20,6.667,3,9,6,1,2,1,2,3,1,1
138,3DL-9PM,2024-02-08,21:00,602,8,2.667,0,6,6,3,0,2,1,3,0,0
139,3DL-2PM,2024-02-09,14:00,499,22,7.333,4,9,5,1,2,1,2,2,0,0
140,3DL-5PM,2024-02-09,17:00,204,6,2,0,4,4,3,0,3,0,3,0,1
141,3DL-9PM,2024-02-09,21:00,805,13,4.333,0,8,8,2,1,1,2,3,0,1
142,3DL-2PM,2024-02-10,14:00,572,14,4.667,2,7,5,1,2,1,2,3,0,1
143,3DL-5PM,2024-02-10,17:00,451,10,3.333,1,5,4,1,2,2,1,3,1,1
144,3DL-9PM,2024-02-10,21:00,439,16,5.333,3,9,6,1,2,2,1,3,1,1
145,3DL-2PM,2024-02-11,14:00,377,17,5.667,3,7,4,0,3,1,2,2,0,1
146,3DL-5PM,2024-02-11,17:00,578,20,6.667,5,8,3,1,2,0,3,3,1,1
147,3DL-9PM,2024-02-11,21:00,973,19,6.333,3,9,6,0,3,1,2,3,0,1
148,3DL-2PM,2024-02-12,14:00,371,11,3.667,1,7,6,0,3,2,1,3,0,2
149,3DL-5PM,2024-02-12,17:00,619,16,5.333,1,9,8,1,2,1,2,3,0,1
150,3DL-9PM,2024-02-12,21:00,451,10,3.333,1,5,4,1,2,2,1,3,1,1
151,3DL-2PM,2024-02-13,14:00,414,9,3,1,4,3,2,1,3,0,2,0,2
152,3DL-5PM,2024-02-13,17:00,595,19,6.333,5,9,4,0,3,0,3,2,0,0
153,3DL-9PM,2024-02-13,21:00,291,12,4,1,9,8,1,2,2,1,3,0,1
154,3DL-2PM,2024-02-14,14:00,361,10,3.333,1,6,5,1,2,2,1,3,0,1
155,3DL-5PM,2024-02-14,17:00,077,14,4.667,0,7,7,1,2,1,2,2,0,0
156,3DL-9PM,2024-02-14,21:00,230,5,1.667,0,3,3,2,1,3,0,3,1,1
157,3DL-2PM,2024-02-15,14:00,717,15,5,1,7,6,0,3,1,2,2,0,0
158,3DL-5PM,2024-02-15,17:00,299,20,6.667,2,9,7,1,2,1,2,2,0,0
159,3DL-9PM,2024-02-15,21:00,192,12,4,1,9,8,1,2,2,1,3,0,2
160,3DL-2PM,2024-02-16,14:00,555,15,5,5,5,0,0,3,0,3,1,0,0
161,3DL-5PM,2024-02-16,17:00,468,18,6,4,8,4,3,0,1,2,3,0,0
162,3DL-9PM,2024-02-16,21:00,870,15,5,0,8,8,2,1,1,2,3,1,1
163,3DL-2PM,2024-02-17,14:00,496,19,6.333,4,9,5,2,1,1,2,3,0,0
164,3DL-5PM,2024-02-17,17:00,618,15,5,1,8,7,2,1,1,2,3,0,1
165,3DL-9PM,2024-02-17,21:00,178,16,5.333,1,8,7,1,2,1,2,3,1,2
166,3DL-2PM,2024-02-18,14:00,582,15,5,2,8,6,2,1,1,2,3,0,1
167,3DL-5PM,2024-02-18,17:00,103,4,1.333,0,3,3,1,2,3,0,3,1,0
168,3DL-2PM,2024-02-19,14:00,389,20,6.667,3,9,6,1,2,1,2,3,1,1
169,3DL-5PM,2024-02-19,17:00,494,17,5.667,4,9,5,2,1,2,1,2,0,1
170,3DL-9PM,2024-02-19,21:00,256,13,4.333,2,6,4,2,1,1,2,3,1,0
171,3DL-2PM,2024-02-20,14:00,729,18,6,2,9,7,1,2,1,2,3,0,1
172,3DL-5PM,2024-02-20,17:00,829,19,6.333,2,9,7,2,1,1,2,3,0,2
173,3DL-9PM,2024-02-20,21:00,515,11,3.667,1,5,4,0,3,1,2,2,0,0
174,3DL-2PM,2024-02-21,14:00,322,7,2.333,2,3,1,2,1,3,0,2,1,0
175,3DL-5PM,2024-02-21,17:00,713,11,3.667,1,7,6,0,3,2,1,3,0,1
176,3DL-9PM,2024-02-21,21:00,949,22,7.333,4,9,5,1,2,1,2,2,0,0
177,3DL-2PM,2024-02-22,14:00,322,7,2.333,2,3,1,2,1,3,0,2,1,0
178,3DL-5PM,2024-02-22,17:00,627,15,5,2,7,5,2,1,1,2,3,0,1
179,3DL-9PM,2024-02-22,21:00,973,19,6.333,3,9,6,0,3,1,2,3,0,1
180,3DL-2PM,2024-02-23,14:00,912,12,4,1,9,8,1,2,2,1,3,1,1
181,3DL-5PM,2024-02-23,17:00,119,11,3.667,1,9,8,0,3,2,1,2,0,2
182,3DL-9PM,2024-02-23,21:00,357,15,5,3,7,4,0,3,1,2,3,0,0
183,3DL-2PM,2024-02-24,14:00,267,15,5,2,7,5,2,1,1,2,3,1,1
184,3DL-5PM,2024-02-24,17:00,045,9,3,0,5,5,2,1,2,1,3,1,0
185,3DL-9PM,2024-02-24,21:00,343,10,3.333,3,4,1,1,2,3,0,2,2,1
186,3DL-2PM,2024-02-25,14:00,777,21,7,7,7,0,0,3,0,3,1,0,0
187,3DL-5PM,2024-02-25,17:00,683,17,5.667,3,8,5,2,1,1,2,3,0,0
188,3DL-9PM,2024-02-25,21:00,609,15,5,0,9,9,2,1,1,2,3,0,1
189,3DL-2PM,2024-02-26,14:00,019,10,3.333,0,9,9,1,2,2,1,3,1,2
190,3DL-5PM,2024-02-26,17:00,625,13,4.333,2,6,4,2,1,1,2,3,0,0
191,3DL-9PM,2024-02-26,21:00,894,21,7,4,9,5,2,1,1,2,3,1,0
192,3DL-2PM,2024-02-27,14:00,097,16,5.333,0,9,9,1,2,1,2,3,0,1
193,3DL-5PM,2024-02-27,17:00,291,12,4,1,9,8,1,2,2,1,3,0,1
194,3DL-9PM,2024-02-27,21:00,360,9,3,0,6,6,2,1,2,1,3,0,0
195,3DL-2PM,2024-02-28,14:00,735,15,5,3,7,4,0,3,1,2,3,0,1
196,3DL-5PM,2024-02-28,17:00,227,11,3.667,2,7,5,2,1,2,1,2,0,1
197,3DL-9PM,2024-02-28,21:00,865,19,6.333,5,8,3,2,1,0,3,3,1,0
198,3DL-2PM,2024-02-29,14:00,382,13,4.333,2,8,6,2,1,2,1,3,0,1
199,3DL-5PM,2024-02-29,17:00,884,20,6.667,4,8,4,3,0,1,2,2,0,1
200,3DL-9PM,2024-02-29,21:00,487,19,6.333,4,8,4,2,1,1,2,3,1,2
201,3DL-2PM,2024-03-01,14:00,283,13,4.333,2,8,6,2,1,2,1,3,0,1
202,3DL-5PM,2024-03-01,17:00,445,13,4.333,4,5,1,2,1,2,1,2,1,0
203,3DL-9PM,2024-03-01,21:00,870,15,5,0,8,8,2,1,1,2,3,1,0
204,3DL-2PM,2024-03-02,14:00,233,8,2.667,2,3,1,1,2,3,0,2,1,0
205,3DL-5PM,2024-03-02,17:00,214,7,2.333,1,4,3,2,1,3,0,3,1,1
206,3DL-9PM,2024-03-02,21:00,588,21,7,5,8,3,2,1,0,3,2,0,0
207,3DL-2PM,2024-03-03,14:00,082,10,3.333,0,8,8,3,0,2,1,3,0,1
208,3DL-5PM,2024-03-03,17:00,593,17,5.667,3,9,6,0,3,1,2,3,0,0
209,3DL-9PM,2024-03-03,21:00,968,23,7.667,6,9,3,2,1,0,3,3,0,1
210,3DL-2PM,2024-03-04,14:00,834,15,5,3,8,5,2,1,2,1,3,1,1
211,3DL-5PM,2024-03-04,17:00,839,20,6.667,3,9,6,1,2,1,2,3,0,2
212,3DL-9PM,2024-03-04,21:00,405,9,3,0,5,5,2,1,2,1,3,0,0
213,3DL-2PM,2024-03-05,14:00,902,11,3.667,0,9,9,2,1,2,1,3,0,1
214,3DL-5PM,2024-03-05,17:00,866,20,6.667,6,8,2,3,0,0,3,2,0,0
215,3DL-9PM,2024-03-05,21:00,671,14,4.667,1,7,6,1,2,1,2,3,1,1
216,3DL-2PM,2024-03-06,14:00,832,13,4.333,2,8,6,2,1,2,1,3,1,0
217,3DL-5PM,2024-03-06,17:00,821,11,3.667,1,8,7,2,1,2,1,3,1,2
218,3DL-9PM,2024-03-06,21:00,411,6,2,1,4,3,1,2,3,0,2,0,1
219,3DL-2PM,2024-03-07,14:00,489,21,7,4,9,5,2,1,1,2,3,1,1
220,3DL-5PM,2024-03-07,17:00,737,17,5.667,3,7,4,0,3,1,2,2,0,0
221,3DL-9PM,2024-03-07,21:00,365,14,4.667,3,6,3,1,2,1,2,3,1,1
222,3DL-2PM,2024-03-08,14:00,092,11,3.667,0,9,9,2,1,2,1,3,0,0
223,3DL-5PM,2024-03-08,17:00,776,20,6.667,6,7,1,1,2,0,3,2,1,0
224,3DL-9PM,2024-03-08,21:00,003,3,1,0,3,3,2,1,3,0,2,0,0
225,3DL-2PM,2024-03-09,14:00,914,14,4.667,1,9,8,1,2,2,1,3,0,0
226,3DL-5PM,2024-03-09,17:00,128,11,3.667,1,8,7,2,1,2,1,3,1,1
227,3DL-9PM,2024-03-09,21:00,564,15,5,4,6,2,2,1,1,2,3,1,0
228,3DL-2PM,2024-03-10,14:00,888,24,8,8,8,0,3,0,0,3,1,0,0
229,3DL-5PM,2024-03-10,17:00,467,17,5.667,4,7,3,2,1,1,2,3,1,0
230,3DL-9PM,2024-03-10,21:00,221,5,1.667,1,2,1,2,1,3,0,2,1,0
231,3DL-2PM,2024-03-11,14:00,126,9,3,1,6,5,2,1,2,1,3,1,2
232,3DL-5PM,2024-03-11,17:00,963,18,6,3,9,6,1,2,1,2,3,0,1
233,3DL-9PM,2024-03-11,21:00,882,18,6,2,8,6,3,0,1,2,2,0,0
234,3DL-2PM,2024-03-12,14:00,666,18,6,6,6,0,3,0,0,3,1,0,0
235,3DL-5PM,2024-03-12,17:00,438,15,5,3,8,5,2,1,2,1,3,1,0
236,3DL-9PM,2024-03-12,21:00,289,19,6.333,2,9,7,2,1,1,2,3,1,1
237,3DL-2PM,2024-03-13,14:00,251,8,2.667,1,5,4,1,2,2,1,3,0,1
238,3DL-5PM,2024-03-13,17:00,496,19,6.333,4,9,5,2,1,1,2,3,0,0
239,3DL-9PM,2024-03-13,21:00,909,18,6,0,9,9,1,2,1,2,2,0,1
240,3DL-2PM,2024-03-14,14:00,734,14,4.667,3,7,4,1,2,2,1,3,1,0
241,3DL-5PM,2024-03-14,17:00,064,10,3.333,0,6,6,3,0,2,1,3,0,1
242,3DL-9PM,2024-03-14,21:00,422,8,2.667,2,4,2,3,0,3,0,2,0,1
243,3DL-2PM,2024-03-15,14:00,116,8,2.667,1,6,5,1,2,2,1,2,0,0
244,3DL-5PM,2024-03-15,17:00,492,15,5,2,9,7,2,1,2,1,3,0,0
245,3DL-9PM,2024-03-15,21:00,295,16,5.333,2,9,7,1,2,1,2,3,0,2
246,3DL-2PM,2024-03-16,14:00,598,22,7.333,5,9,4,1,2,0,3,3,1,2
247,3DL-5PM,2024-03-16,17:00,915,15,5,1,9,8,0,3,1,2,3,0,2
248,3DL-9PM,2024-03-16,21:00,439,16,5.333,3,9,6,1,2,2,1,3,1,1
249,3DL-2PM,2024-03-17,14:00,332,8,2.667,2,3,1,1,2,3,0,2,1,1
250,3DL-5PM,2024-03-17,17:00,044,8,2.667,0,4,4,3,0,3,0,2,0,0
251,3DL-9PM,2024-03-17,21:00,042,6,2,0,4,4,3,0,3,0,3,0,2
252,3DL-2PM,2024-03-18,14:00,397,19,6.333,3,9,6,0,3,1,2,3,0,0
253,3DL-5PM,2024-03-18,17:00,411,6,2,1,4,3,1,2,3,0,2,0,0
254,3DL-9PM,2024-03-18,21:00,379,19,6.333,3,9,6,0,3,1,2,3,0,0
255,3DL-2PM,2024-03-19,14:00,685,19,6.333,5,8,3,2,1,0,3,3,0,0
256,3DL-5PM,2024-03-19,17:00,051,6,2,0,5,5,1,2,2,1,3,0,1
257,3DL-9PM,2024-03-19,21:00,271,10,3.333,1,7,6,1,2,2,1,3,0,1
258,3DL-2PM,2024-03-20,14:00,698,23,7.667,6,9,3,2,1,0,3,3,1,0
259,3DL-5PM,2024-03-20,17:00,807,15,5,0,8,8,2,1,1,2,3,0,1
260,3DL-9PM,2024-03-20,21:00,427,13,4.333,2,7,5,2,1,2,1,3,0,1
261,3DL-2PM,2024-03-21,14:00,385,16,5.333,3,8,5,1,2,1,2,3,0,0
262,3DL-5PM,2024-03-21,17:00,919,19,6.333,1,9,8,0,3,1,2,2,0,0
263,3DL-9PM,2024-03-21,21:00,057,12,4,0,7,7,1,2,1,2,3,0,0
264,3DL-2PM,2024-03-22,14:00,438,15,5,3,8,5,2,1,2,1,3,1,0
265,3DL-5PM,2024-03-22,17:00,308,11,3.667,0,8,8,2,1,2,1,3,0,2
266,3DL-9PM,2024-03-22,21:00,796,22,7.333,6,9,3,1,2,0,3,3,0,0
267,3DL-2PM,2024-03-23,14:00,451,10,3.333,1,5,4,1,2,2,1,3,1,0
268,3DL-5PM,2024-03-23,17:00,013,4,1.333,0,3,3,1,2,3,0,3,1,1
269,3DL-9PM,2024-03-23,21:00,681,15,5,1,8,7,2,1,1,2,3,0,1
270,3DL-2PM,2024-03-24,14:00,526,13,4.333,2,6,4,2,1,1,2,3,0,1
271,3DL-5PM,2024-03-24,17:00,092,11,3.667,0,9,9,2,1,2,1,3,0,1
272,3DL-9PM,2024-03-24,21:00,740,11,3.667,0,7,7,2,1,2,1,3,0,1
273,3DL-2PM,2024-03-25,14:00,847,19,6.333,4,8,4,2,1,1,2,3,0,2
274,3DL-5PM,2024-03-25,17:00,126,9,3,1,6,5,2,1,2,1,3,1,0
275,3DL-9PM,2024-03-25,21:00,872,17,5.667,2,8,6,2,1,1,2,3,1,1
276,3DL-2PM,2024-03-26,14:00,602,8,2.667,0,6,6,3,0,2,1,3,0,1
277,3DL-5PM,2024-03-26,17:00,157,13,4.333,1,7,6,0,3,1,2,3,0,0
278,3DL-9PM,2024-03-26,21:00,505,10,3.333,0,5,5,1,2,1,2,2,0,1
279,3DL-2PM,2024-03-27,14:00,307,10,3.333,0,7,7,1,2,2,1,3,0,1
280,3DL-5PM,2024-03-27,17:00,586,19,6.333,5,8,3,2,1,0,3,3,0,0
281,3DL-9PM,2024-03-27,21:00,302,5,1.667,0,3,3,2,1,3,0,3,0,0
282,3DL-2PM,2024-04-01,14:00,803,11,3.667,0,8,8,2,1,2,1,3,0,2
283,3DL-5PM,2024-04-01,17:00,555,15,5,5,5,0,0,3,0,3,1,0,0
284,3DL-9PM,2024-04-01,21:00,138,12,4,1,8,7,1,2,2,1,3,0,0
285,3DL-2PM,2024-04-02,14:00,343,10,3.333,3,4,1,1,2,3,0,2,2,1
286,3DL-5PM,2024-04-02,17:00,213,6,2,1,3,2,1,2,3,0,3,1,1
