draw_index,game_code,draw_date,draw_time,combination,sum,mean,minimum,maximum,span,even_count,odd_count,low_count,high_count,unique_values,adjacent_consecutive_pairs,shared_values_with_previous_draw
101,4DL,2024-08-23,21:00,7522,16,4,2,7,5,2,2,2,2,3,0,1
102,4DL,2024-08-26,21:00,8383,22,5.5,3,8,5,2,2,2,2,2,0,0
103,4DL,2024-08-28,21:00,1150,7,1.75,0,5,5,1,3,3,1,3,0,0
104,4DL,2024-08-30,21:00,3820,13,3.25,0,8,8,3,1,3,1,4,0,1
105,4DL,2024-09-02,21:00,9858,30,7.5,5,9,4,2,2,0,4,3,1,1
106,4DL,2024-09-04,21:00,0802,10,2.5,0,8,8,4,0,3,1,3,0,1
107,4DL,2024-09-06,21:00,7450,16,4,0,7,7,2,2,2,2,4,1,1
108,4DL,2024-09-09,21:00,6693,24,6,3,9,6,2,2,1,3,3,0,0
109,4DL,2024-09-11,21:00,5160,12,3,0,6,6,2,2,2,2,4,0,1
110,4DL,2024-09-13,21:00,5138,17,4.25,1,8,7,1,3,2,2,4,0,2
111,4DL,2024-09-16,21:00,4762,19,4.75,2,7,5,3,1,2,2,4,1,0
112,4DL,2024-09-18,21:00,1926,18,4.5,1,9,8,2,2,2,2,4,0,2
113,4DL,2024-09-20,21:00,7352,17,4.25,2,7,5,1,3,2,2,4,0,1
114,4DL,2024-09-23,21:00,9502,16,4,0,9,9,2,2,2,2,4,0,2
115,4DL,2024-09-25,21:00,4451,14,3.5,1,5,4,2,2,3,1,3,1,1
116,4DL,2024-09-27,21:00,6852,21,5.25,2,8,6,3,1,1,3,4,0,1
117,4DL,2024-09-30,21:00,5039,17,4.25,0,9,9,1,3,2,2,4,0,1
118,4DL,2024-10-02,21:00,8403,15,3.75,0,8,8,3,1,3,1,4,0,2
119,4DL,2024-10-04,21:00,9030,12,3,0,9,9,2,2,3,1,3,0,2
120,4DL,2024-10-07,21:00,5722,16,4,2,7,5,2,2,2,2,3,0,0
121,4DL,2024-10-09,21:00,3771,18,4.5,1,7,6,0,4,2,2,3,0,1
122,4DL,2024-10-11,21:00,1637,17,4.25,1,7,6,1,3,2,2,4,0,3
123,4DL,2024-10-14,21:00,6859,28,7,5,9,4,2,2,0,4,4,0,1
124,4DL,2024-10-16,21:00,3121,7,1.75,1,3,2,1,3,4,0,3,2,0
125,4DL,2024-10-18,21:00,0463,13,3.25,0,6,6,3,1,3,1,4,0,1
126,4DL,2024-10-21,21:00,4142,11,2.75,1,4,3,3,1,4,0,3,0,1
127,4DL,2024-10-23,21:00,4988,29,7.25,4,9,5,3,1,1,3,3,1,1
128,4DL,2024-10-25,21:00,9280,19,4.75,0,9,9,3,1,2,2,4,0,2
129,4DL,2024-10-28,21:00,4498,25,6.25,4,9,5,3,1,2,2,3,1,2
130,4DL,2024-10-30,21:00,3318,15,3.75,1,8,7,1,3,3,1,3,0,1
131,4DL,2024-11-01,21:00,9528,24,6,2,9,7,2,2,1,3,4,0,1
132,4DL,2024-11-04,21:00,0421,7,1.75,0,4,4,3,1,4,0,4,1,1
133,4DL,2024-11-06,21:00,9968,32,8,6,9,3,2,2,0,4,3,0,0
134,4DL,2024-11-08,21:00,4675,22,5.5,4,7,3,2,2,1,3,4,1,1
135,4DL,2024-11-27,21:00,4271,14,3.5,1,7,6,2,2,3,1,4,0,2
136,4DL,2024-11-29,21:00,3304,10,2.5,0,4,4,2,2,4,0,3,0,1
137,4DL,2024-12-02,21:00,1378,19,4.75,1,8,7,1,3,2,2,4,1,1
138,4DL,2024-12-04,21:00,1046,11,2.75,0,6,6,3,1,3,1,4,1,1
139,4DL,2024-12-06,21:00,0028,10,2.5,0,8,8,4,0,3,1,3,0,1
140,4DL,2024-12-09,21:00,4103,8,2,0,4,4,2,2,4,0,4,1,1
141,4DL,2024-12-11,21:00,3105,9,2.25,0,5,5,1,3,3,1,4,1,3
142,4DL,2024-12-13,21:00,8207,17,4.25,0,8,8,3,1,2,2,4,0,1
143,4DL,2024-12-16,21:00,7434,18,4.5,3,7,4,2,2,3,1,3,2,1
144,4DL,2024-12-18,21:00,9200,11,2.75,0,9,9,3,1,3,1,3,0,0
145,4DL,2024-12-20,21:00,4365,18,4.5,3,6,3,2,2,2,2,4,2,0
146,4DL,2024-12-23,21:00,6985,28,7,5,9,4,2,2,0,4,4,1,2
147,4DL,2024-12-25,21:00,3577,22,5.5,3,7,4,0,4,1,3,3,0,1
148,4DL,2024-12-27,21:00,7996,31,7.75,6,9,3,1,3,0,4,3,0,1
149,4DL,2024-12-30,21:00,6012,9,2.25,0,6,6,3,1,3,1,4,2,1
150,4DL,2025-01-01,21:00,9165,21,5.25,1,9,8,1,3,1,3,4,1,2
151,4DL,2025-01-03,21:00,3719,20,5,1,9,8,0,4,2,2,4,0,2
152,4DL,2025-01-06,21:00,0565,16,4,0,6,6,2,2,1,3,3,2,0
153,4DL,2025-01-08,21:00,5746,22,5.5,4,7,3,2,2,1,3,4,0,2
154,4DL,2025-01-10,21:00,8855,26,6.5,5,8,3,2,2,0,4,2,0,1
155,4DL,2025-01-13,21:00,2471,14,3.5,1,7,6,2,2,3,1,4,0,0
156,4DL,2025-01-15,21:00,4452,15,3.75,2,5,3,3,1,3,1,3,1,2
157,4DL,2025-01-17,21:00,4652,17,4.25,2,6,4,3,1,2,2,4,1,3
158,4DL,2025-01-20,21:00,8317,19,4.75,1,8,7,1,3,2,2,4,0,0
159,4DL,2025-01-22,21:00,8402,14,3.5,0,8,8,4,0,3,1,4,0,1
160,4DL,2025-01-24,21:00,5007,12,3,0,7,7,2,2,2,2,3,0,1
161,4DL,2025-01-27,21:00,5621,14,3.5,1,6,5,2,2,2,2,4,2,1
162,4DL,2025-01-29,21:00,5923,19,4.75,2,9,7,1,3,2,2,4,1,2
163,4DL,2025-01-31,21:00,0236,11,2.75,0,6,6,3,1,3,1,4,1,2
164,4DL,2025-02-03,21:00,1971,18,4.5,1,9,8,0,4,2,2,3,0,0
165,4DL,2025-02-05,21:00,7324,16,4,2,7,5,2,2,3,1,4,1,1
166,4DL,2025-02-07,21:00,1789,25,6.25,1,9,8,1,3,1,3,4,2,1
167,4DL,2025-02-10,21:00,6923,20,5,2,9,7,2,2,2,2,4,1,1
168,4DL,2025-02-12,21:00,4335,15,3.75,3,5,2,1,3,3,1,3,1,1
169,4DL,2025-02-14,21:00,1031,5,1.25,0,3,3,1,3,4,0,3,1,1
170,4DL,2025-02-17,21:00,7617,21,5.25,1,7,6,1,3,1,3,3,1,1
171,4DL,2025-02-19,21:00,5196,21,5.25,1,9,8,1,3,1,3,4,0,2
172,4DL,2025-02-21,21:00,0693,18,4.5,0,9,9,2,2,2,2,4,0,2
173,4DL,2025-02-24,21:00,1146,12,3,1,6,5,2,2,3,1,3,0,1
174,4DL,2025-02-26,21:00,2517,15,3.75,1,7,6,1,3,2,2,4,0,1
175,4DL,2025-02-28,21:00,2317,13,3.25,1,7,6,1,3,3,1,4,1,3
176,4DL,2025-03-03,21:00,5636,20,5,3,6,3,2,2,1,3,3,1,1
177,4DL,2025-03-05,21:00,1494,18,4.5,1,9,8,2,2,3,1,3,0,0
178,4DL,2025-03-07,21:00,7810,16,4,0,8,8,2,2,2,2,4,2,1
179,4DL,2025-03-10,21:00,1948,22,5.5,1,9,8,2,2,2,2,4,0,2
180,4DL,2025-03-12,21:00,8417,20,5,1,8,7,2,2,2,2,4,0,3
181,4DL,2025-03-14,21:00,7187,23,5.75,1,8,7,1,3,1,3,3,1,3
182,4DL,2025-03-17,21:00,8778,30,7.5,7,8,1,2,2,0,4,2,2,2
183,4DL,2025-03-19,21:00,0268,16,4,0,8,8,4,0,2,2,4,0,1
184,4DL,2025-03-21,21:00,1502,8,2,0,5,5,2,2,3,1,4,0,2
185,4DL,2025-03-24,21:00,9958,31,7.75,5,9,4,1,3,0,4,3,0,1
186,4DL,2025-03-26,21:00,0877,22,5.5,0,8,8,2,2,1,3,3,1,1
187,4DL,2025-03-28,21:00,5306,14,3.5,0,6,6,2,2,2,2,4,0,1
188,4DL,2025-03-31,21:00,5941,19,4.75,1,9,8,1,3,2,2,4,0,1
189,4DL,2025-04-02,21:00,9821,20,5,1,9,8,2,2,2,2,4,2,2
190,4DL,2025-04-04,21:00,2249,17,4.25,2,9,7,3,1,3,1,3,0,2
191,4DL,2025-04-07,21:00,5165,17,4.25,1,6,5,1,3,1,3,3,1,0
192,4DL,2025-04-09,21:00,9839,29,7.25,3,9,6,1,3,1,3,3,1,0
193,4DL,2025-04-11,21:00,4477,22,5.5,4,7,3,2,2,2,2,2,0,0
194,4DL,2025-04-14,21:00,3724,16,4,2,7,5,2,2,3,1,4,0,2
195,4DL,2025-04-16,21:00,7154,17,4.25,1,7,6,1,3,2,2,4,1,2
196,4DL,2025-04-21,21:00,9639,27,6.75,3,9,6,1,3,1,3,3,0,0
197,4DL,2025-04-23,21:00,1066,13,3.25,0,6,6,3,1,2,2,3,1,1
198,4DL,2025-04-25,21:00,6737,23,5.75,3,7,4,1,3,1,3,3,1,1
199,4DL,2025-04-28,21:00,4792,22,5.5,2,9,7,2,2,2,2,4,0,1
200,4DL,2025-04-30,21:00,4456,19,4.75,4,6,2,3,1,2,2,3,2,1
201,4DL,2025-05-02,21:00,6698,29,7.25,6,9,3,3,1,0,4,3,1,1
202,4DL,2025-05-05,21:00,0654,15,3.75,0,6,6,3,1,2,2,4,2,1
203,4DL,2025-05-07,21:00,0231,6,1.5,0,3,3,2,2,4,0,4,1,1
204,4DL,2025-05-09,21:00,4247,17,4.25,2,7,5,3,1,3,1,3,0,1
205,4DL,2025-05-12,21:00,6950,20,5,0,9,9,2,2,1,3,4,0,0
206,4DL,2025-05-14,21:00,6448,22,5.5,4,8,4,4,0,2,2,3,0,1
207,4DL,2025-05-16,21:00,7625,20,5,2,7,5,2,2,1,3,4,1,1
208,4DL,2025-05-19,21:00,6779,29,7.25,6,9,3,1,3,0,4,3,1,2
209,4DL,2025-05-21,21:00,3109,13,3.25,0,9,9,1,3,3,1,4,1,1
210,4DL,2025-05-23,21:00,3629,20,5,2,9,7,2,2,2,2,4,0,2
211,4DL,2025-05-26,21:00,0092,11,2.75,0,9,9,3,1,3,1,3,0,2
212,4DL,2025-05-28,21:00,8792,26,6.5,2,9,7,2,2,1,3,4,1,2
213,4DL,2025-05-30,21:00,5596,25,6.25,5,9,4,1,3,0,4,3,0,1
214,4DL,2025-06-02,21:00,5271,15,3.75,1,7,6,1,3,2,2,4,0,1
215,4DL,2025-06-04,21:00,5236,16,4,2,6,4,2,2,2,2,4,1,2
216,4DL,2025-06-06,21:00,5037,15,3.75,0,7,7,1,3,2,2,4,0,2
217,4DL,2025-06-09,21:00,8089,25,6.25,0,9,9,3,1,1,3,3,1,1
218,4DL,2025-06-11,21:00,3483,18,4.5,3,8,5,2,2,3,1,3,1,1
219,4DL,2025-06-13,21:00,4311,9,2.25,1,4,3,1,3,4,0,3,1,2
220,4DL,2025-06-16,21:00,2008,10,2.5,0,8,8,4,0,3,1,3,0,0
221,4DL,2025-06-18,21:00,5845,22,5.5,4,8,4,2,2,1,3,3,1,1
222,4DL,2025-06-20,21:00,7944,24,6,4,9,5,2,2,2,2,3,0,1
223,4DL,2025-06-23,21:00,7078,22,5.5,0,8,8,2,2,1,3,3,1,1
224,4DL,2025-06-25,21:00,9705,21,5.25,0,9,9,1,3,1,3,4,0,2
225,4DL,2025-06-27,21:00,8704,19,4.75,0,8,8,3,1,2,2,4,1,2
226,4DL,2025-06-30,21:00,6296,23,5.75,2,9,7,3,1,1,3,3,0,0
227,4DL,2025-07-02,21:00,8223,15,3.75,2,8,6,3,1,3,1,3,1,1
228,4DL,2025-07-04,21:00,9256,22,5.5,2,9,7,2,2,1,3,4,1,1
229,4DL,2025-07-07,21:00,1784,20,5,1,8,7,2,2,2,2,4,1,0
230,4DL,2025-07-09,21:00,8026,16,4,0,8,8,4,0,2,2,4,0,1
231,4DL,2025-07-11,21:00,6111,9,2.25,1,6,5,1,3,3,1,2,0,1
232,4DL,2025-07-14,21:00,0637,16,4,0,7,7,2,2,2,2,4,0,1
233,4DL,2025-07-16,21:00,0952,16,4,0,9,9,2,2,2,2,4,0,1
234,4DL,2025-07-18,21:00,2972,20,5,2,9,7,2,2,2,2,3,0,2
235,4DL,2025-07-21,21:00,7178,23,5.75,1,8,7,1,3,1,3,3,1,1
236,4DL,2025-07-23,21:00,1429,16,4,1,9,8,2,2,3,1,4,0,1
237,4DL,2025-07-25,21:00,6675,24,6,5,7,2,2,2,0,4,3,1,0
238,4DL,2025-07-28,21:00,4842,18,4.5,2,8,6,4,0,3,1,3,0,0
239,4DL,2025-07-30,21:00,8673,24,6,3,8,5,2,2,1,3,4,1,1
240,4DL,2025-08-01,21:00,4937,23,5.75,3,9,6,1,3,2,2,4,0,2
241,4DL,2025-08-04,21:00,5445,18,4.5,4,5,1,2,2,2,2,2,2,1
242,4DL,2025-08-06,21:00,2654,17,4.25,2,6,4,3,1,2,2,4,2,2
243,4DL,2025-08-08,21:00,9574,25,6.25,4,9,5,1,3,1,3,4,0,2
244,4DL,2025-08-11,21:00,7075,19,4.75,0,7,7,1,3,1,3,3,0,2
245,4DL,2025-08-13,21:00,6930,18,4.5,0,9,9,2,2,2,2,4,0,1
246,4DL,2025-08-15,21:00,2451,12,3,1,5,4,2,2,3,1,4,1,0
247,4DL,2025-08-18,21:00,0417,12,3,0,7,7,2,2,3,1,4,0,2
248,4DL,2025-08-20,21:00,6564,21,5.25,4,6,2,3,1,1,3,3,2,1
249,4DL,2025-08-22,21:00,7689,30,7.5,6,9,3,2,2,0,4,4,2,1
250,4DL,2025-08-25,21:00,8838,27,6.75,3,8,5,3,1,1,3,2,0,1
251,4DL,2025-08-27,21:00,1771,16,4,1,7,6,0,4,2,2,2,0,0
252,4DL,2025-08-29,21:00,4761,18,4.5,1,7,6,2,2,2,2,4,1,2
253,4DL,2025-09-01,21:00,9512,17,4.25,1,9,8,1,3,2,2,4,1,1
254,4DL,2025-09-03,21:00,7457,23,5.75,4,7,3,1,3,1,3,3,1,1
255,4DL,2025-09-05,21:00,7037,17,4.25,0,7,7,1,3,2,2,3,0,1
256,4DL,2025-09-08,21:00,5820,15,3.75,0,8,8,3,1,2,2,4,0,1
257,4DL,2025-09-10,21:00,1578,21,5.25,1,8,7,1,3,1,3,4,1,2
258,4DL,2025-09-12,21:00,4794,24,6,4,9,5,2,2,2,2,3,0,1
259,4DL,2025-09-15,21:00,5197,22,5.5,1,9,8,0,4,1,3,4,0,2
260,4DL,2025-09-17,21:00,9738,27,6.75,3,9,6,1,3,1,3,4,0,2
261,4DL,2025-09-19,21:00,2401,7,1.75,0,4,4,3,1,4,0,4,1,0
262,4DL,2025-09-22,21:00,5135,14,3.5,1,5,4,0,4,2,2,3,0,1
263,4DL,2025-09-24,21:00,7593,24,6,3,9,6,0,4,1,3,4,0,2
264,4DL,2025-09-26,21:00,0274,13,3.25,0,7,7,3,1,3,1,4,0,1
265,4DL,2025-09-29,21:00,9125,17,4.25,1,9,8,1,3,2,2,4,1,1
266,4DL,2025-10-01,21:00,8907,24,6,0,9,9,2,2,1,3,4,1,1
267,4DL,2025-10-03,21:00,3862,19,4.75,2,8,6,3,1,2,2,4,0,1
268,4DL,2025-10-06,21:00,3768,24,6,3,8,5,2,2,1,3,4,1,3
269,4DL,2025-10-08,21:00,5207,14,3.5,0,7,7,2,2,2,2,4,0,1
270,4DL,2025-10-10,21:00,3311,8,2,1,3,2,0,4,4,0,2,0,0
271,4DL,2025-10-13,21:00,5856,24,6,5,8,3,2,2,0,4,3,1,0
272,4DL,2025-10-15,21:00,2427,15,3.75,2,7,5,3,1,3,1,3,0,0
273,4DL,2025-10-17,21:00,1229,14,3.5,1,9,8,2,2,3,1,3,1,1
274,4DL,2025-10-20,21:00,2731,13,3.25,1,7,6,1,3,3,1,4,0,2
275,4DL,2025-10-22,21:00,4997,29,7.25,4,9,5,1,3,1,3,3,0,1
276,4DL,2025-10-24,21:00,8264,20,5,2,8,6,4,0,2,2,4,0,1
277,4DL,2025-10-27,21:00,2669,23,5.75,2,9,7,3,1,1,3,3,0,2
278,4DL,2025-10-29,21:00,4195,19,4.75,1,9,8,1,3,2,2,4,0,1
279,4DL,2025-10-31,21:00,7851,21,5.25,1,8,7,1,3,1,3,4,1,2
280,4DL,2025-11-03,21:00,6635,20,5,3,6,3,2,2,1,3,3,0,1
281,4DL,2025-11-05,21:00,0005,5,1.25,0,5,5,3,1,3,1,2,0,1
282,4DL,2025-11-07,21:00,6891,24,6,1,9,8,2,2,1,3,4,1,0
283,4DL,2025-11-10,21:00,8480,20,5,0,8,8,4,0,2,2,3,0,1
284,4DL,2025-11-12,21:00,3379,22,5.5,3,9,6,0,4,2,2,3,0,0
285,4DL,2025-11-14,21:00,8517,21,5.25,1,8,7,1,3,1,3,4,0,1
286,4DL,2025-11-17,21:00,0388,19,4.75,0,8,8,3,1,2,2,3,0,1
287,4DL,2025-11-19,21:00,2721,12,3,1,7,6,2,2,3,1,3,1,0
288,4DL,2025-11-21,21:00,9028,19,4.75,0,9,9,3,1,2,2,4,0,1
289,4DL,2025-11-24,21:00,0281,11,2.75,0,8,8,3,1,3,1,4,0,3
290,4DL,2025-11-26,21:00,2804,14,3.5,0,8,8,4,0,3,1,4,0,3
291,4DL,2025-11-28,21:00,8585,26,6.5,5,8,3,2,2,0,4,2,0,1
292,4DL,2025-12-01,21:00,8336,20,5,3,8,5,2,2,2,2,3,0,1
293,4DL,2025-12-03,21:00,8347,22,5.5,3,8,5,2,2,2,2,4,1,2
294,4DL,2025-12-05,21:00,5175,18,4.5,1,7,6,0,4,1,3,3,0,1
295,4DL,2025-12-08,21:00,6057,18,4.5,0,7,7,2,2,1,3,4,0,2
296,4DL,2025-12-10,21:00,8287,25,6.25,2,8,6,3,1,1,3,3,1,1
297,4DL,2025-12-12,21:00,2421,9,2.25,1,4,3,3,1,4,0,3,1,1
298,4DL,2025-12-15,21:00,6807,21,5.25,0,8,8,3,1,1,3,4,0,0
299,4DL,2025-12-19,21:00,5174,17,4.25,1,7,6,1,3,2,2,4,0,1
300,4DL,2025-12-22,21:00,3201,6,1.5,0,3,3,2,2,4,0,4,2,1
301,4DL,2025-12-24,21:00,9156,21,5.25,1,9,8,1,3,1,3,4,1,1
302,4DL,2025-12-26,21:00,9677,29,7.25,6,9,3,1,3,0,4,3,1,2
303,4DL,2025-12-29,21:00,5212,10,2.5,1,5,4,2,2,3,1,3,2,0
304,4DL,2025-12-31,21:00,1324,10,2.5,1,4,3,2,2,4,0,4,1,2
